,comment,label
15056,Giao sai màu rồi.,-1
15057,Cảm ơn shop nhé!,1
15058,Bra thì khỏi chê😂.,1
15059,Sẽ tiếp tục ủng hộ.,1
15060,Hàng tạm được chứ không đẹp.đóng gói ok.,0
15061,Thẻ ko nạp được.,-1
15062,áo kiểu dáng rất đẹp vải hơi mỏng xíu nhung nó tinh tế.,1
15063,"Shop giao hàng nhanh, hàng chuẩn đã check hiddentag.",1
15064,Đẹp.mặc thoải mái.mát.giao hàng rất nhanh.có 6 sao được cho cả 6.,1
15065,Mong lần sau ko bị phai màu.,0
15066,"Còn có quà tặng nữa cơ, dễ thương thế!",1
15067,Chất lượng sản phẩm tuyệt vời.,1
15068,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh😊😊😊😊e mua tới chai thứ 10 oy..xai ok lm ạ...rẻ dễ sử dụng..,1
15069,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,1
15070,Mua từ hôm mùng 1 là được 5 ngày uống.,0
15071,Đường chỉ may không tốt.,-1
15072,Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,1
15073,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.túi đẹp mềm nhưng mình nghĩ quai cứng hơn chút thì đẹp hơn.,1
15074,Ưng shop ạ.,1
15075,"tạm được, Đóng gói sản phẩm rất đẹp và chắc chắn, Thời gian giao hàng rất nhanh.",1
15076,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh .,1
15077,Mặc lên thoải mái ko bị bó quá .,1
15078,Áo đẹp quá.,1
15079,"Giày đẹp lắm, mình sẽ tiếp tục ủng hộ shop.",1
15080,"Áo này xinh lắm luôn nè, chúc shop buôn may bán đắt, nhớ để ý rep tin nhắn khách là đc nhé,mình chụp review cho bạn nào còn lăn tăn nhé.",1
15081,Chất lượng sản phẩm tuyệt vời.,1
15082,Thực sự lần đầu tiên mua quần màu trắng vì rất sợ bẩn và nhìn béo nhưng chiếc này k như vậy.,1
15083,Chỉ được hai gói là tạm còn xíu mùi.,-1
15084,Sẽ ủng hộ tiếp ^^.,1
15085,"Sản phẩm tuyệt vời, rất đáng tiền!",1
15086,Chất lượng sản phẩm tuyệt vời.,1
15087,Nhưng quần chật quá.,-1
15088,Hqua nhận được áo rồi.,1
15089,thoi gian giao hang cham hon moi khi.,-1
15090,Hàng đep.,1
15091,Dáng áo tuy không đẹp như hình nhưng với giá như vậy là quá ổn.,1
15092,Sẽ quay lại khi cần ^^.,1
15093,Chất lượng sản phẩm tốt.,1
15094,Rất đáng tiền.,1
15095,Rất đáng tiền.,1
15096,"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt, nhiệt tình tư vấn .",1
15097,Giao chỉ co 3 màu thui.,-1
15098,Áo không giống hình vậy mà shop quảng cáo như đúng r.,-1
15099,Vải nóng.,-1
15100,Cho ngàn sao🌞.,1
15101,Giao hàng cực nhanh trong vòng 3 ngày.,1
15102,Nói chung cũng được.,1
15103,Thời gian giao hàng rất nhanh Mặn quá mua tận 2kg.,0
15104,Thời gian giao hàng chậm.,0
15105,C shop bán hàng có tâm ❤ chất lượng và phục vụ quá oki luôn.,1
15106,Mua 2 lần rồi.,1
15107,đề nghị kiểm tra hàng trc khi giao. h làm sao đây shop.,-1
15108,Áo lần này đểu k phải trắng mà ngả vàng.nều khách nào đặt 2 lần thì lần sau chạy mất dép.làm ăn có tâm 1 tý.,-1
15109,Shop hỗ trợ rất nhiệt tình.,1
15110,Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,1
15111,Đóng gói sản phẩm rất đẹp và chắc chắn .,1
15112,Sẽ ủng hộ tiếp.,1
15113,Kem đánh lên mịn quá trời lun.,1
15114,Chất vải hơi nóng.,-1
15115,"Thun len gân mỏng mát, ôm body.",1
15116,"Áo như trong hình, tất cả đều ok.",1
15117,Áo đẹp lắm nha..rất hài lòng nè.,1
15118,Rất ưng ý ạ.,1
15119,M báo lấy xxxl gửi cho m có xxl.,-1
15120,"Dep kg chô chê co giãn mäc rât thoại mái tôn dáng rât dęp , chį em nào muôn mua ma con Ngoai cu yên tâm nhé nêu có 10 sao la cho luon.",1
15121,"Chất lượng sản phẩm tạm được, tay áo ngay nách khá chật.",1
15122,Chất lượng hơi kém cán vợt bị lệch.,0
15123,"Áo đẹp, ưng bụng, cơ mà chọn size theo số kí mà vẫn thấy hơi chật tý, thích rộng hơn, ủng hộ shop nên đặt tiếp don nua.",1
15124,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Ngoài ra còn tặng mặt nạ nữa.,1
15125,Li thân sau may to quá.,-1
15126,Shop phục vụ rất tốt.,1
15127,Áo đẹp nhg hơi rộng size S mà phải sửa lại tay áo mới vừa.,1
15128,Vải thun dễ bị dãn.,-1
15129,Hài lòng 👍.,1
15130,Quần có 69k mà mặc vào đẹp lắm cơ.,1
15131,Quần đẹp mặc thích !,1
15132,Áo vải đẹp thấy ớn 😍😍😍😍.,1
15133,"Áo mỏng và cứng, Hàng loại 2 rồi.",-1
15134,Mình nhận đc áo rồi vải đẹp lắm có áo mickey bị rớt hột thôi nhưng mình vẫn ưng !!,1
15135,Hàng rất ok mùi thơm dễ chịu thơm dai nữa.,1
15136,Giày ok xinh giao khá nhanh ch hẳng rất nhanh <3 chú giao hàng nhiệt tình và dễ thương.,1
15137,Chất lượng sản phẩm tuyệt vời.,1
15138,Sản phẩm chính hãng đầy đủ tem bảo hành.,1
15139,"Đặt máy xanh mà giao máy hồng, thời gian giao hàng lâu.",-1
15140,Giao đúng màu và đúng mẫu.,1
15141,Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Shop phục vụ rất tốt.,1
15142,Thời gian giao hàng chậm Giá cả chấp nhận được Chất lượng sản phẩm tạm được.,1
15143,Mình sẽ ủng hộ lần sau.,1
15144,Miếng lót giày màu đỏ.,-1
15145,Màu siêu siêu ưng.,1
15146,"Giày êm, hài lòng.",1
15147,Thời gian giao hàng rất nhanh.,1
15148,It fits perfectly.,1
15149,"Chất lượng sản phẩm tạm được, màu xấu quá ko giống trên hình.",-1
15150,Với giá này thì cũng ok.,0
15151,Không biết nó chết hay đi đâu mà giờ thi tuyệt đối không thấy con nào lun.,0
15152,"Sách đẹp, giao hàng nhanh!",1
15153,"Áo đẹp, ấm, dày dặn.",1
15154,Ko còn mùi.,-1
15155,Áo hơi dài...,-1
15156,Shop lưu ý bán sản phẩm đẹp cho các khách hàng khác sau này.,0
15157,Đóng gói sản phẩm chắc chắn.,1
15158,"đẹp, nhưng hơi bị rộng tý.",1
15159,Mình rất thích.,1
15160,Mua hàng dc shop tặng quà.,0
15161,Ví mỏng hơn mình nghĩ và phía bên trong có vẻ cũ.,-1
15162,Hàng đẹp như hình và chuẩn 4 màu ạ!,1
15163,Quá rông.,-1
15164,Chất vải ok.,1
15165,sản phẩm k giống như hình.,-1
15166,Áo đẹp.,1
15167,Thời gian giao hàng rất nhanh.,1
15168,Shop phục vụ siêu siêu tốt.,1
15169,💟💟💟💟💟💟💟💟💟.,1
15170,Đóng gói sản phẩm rất đẹp và chắc chắn.,1
15171,Ao kg giog mau.,-1
15172,"Áo rất đẹp, mình rất ưng ý.",1
15173,Chất lượng verry good.,1
15174,"Đầm xinh lắm 😍, vải ok, giá lại rẻ đáng mua nha mng, không phải phân vân nữa ạ👍.",1
15175,Shop phục vụ rất tốt.,1
15176,Gối nằm rất êm.,1
15177,Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.chua đầy 1 phút la có the.,1
15178,Nhưng để nói Balô giá 399k giảm còn 99k thì quá tệ.,-1
15179,Thanks shop.,1
15180,Size giày phom nhỏ nên đi hơi kích.,-1
15181,Chất lượng sản phẩm tuyệt vời đóng gói đẹp giầy êm.,1
15182,Nhưng em la8j đặt nhầm màu :V nhẽ ra là cá mập đen nhưng không để ý :V.,0
15183,Áo đẹp nhưng giặt ra màu.,-1
15184,Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền.,1
15185,Chất lượng sản phẩm tuyệt vời.,1
15186,"Áo đẹp, vải đẹp, mà vải bị dính dơ nhìu quá, sót chỉ nữa, chổ gài nút k may lun!",1
15187,Vải đẹp.,1
15188,Đóng gói sản phẩm rất đẹp và chắc chắn.,1
15189,Các bạn chua ý size khi mua.,0
15190,Rất tốt Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,1
15191,"Vải hơi mỏng, anw vẫn cho chủ shop 5* Shop phục vụ rất tốt.",1
15192,Vải có hơi mỏng nhưng mình nghĩ là vừa túi tiền.,0
15193,Lúc nào mua hàng bên shop cũng yên tâm về chất lượng.,1
15194,Sách hoi bi cong gáy mot chút .,0
15195,Áo form lên đẹp nhưng hơi tiếc vì chất vải thô hơi ngứa.,0
15196,Ok . sản phẩm shop rất ok ạ.,1
15197,"Gà như kiểu làm từ bột ra như trên báo nói, trắng trợt, bột bột, ẩm, đóng gói kiểu gì toàn kiến là kiến, 1 hộp móp méo.",-1
15198,những hạt Ngọc hơi xước tú nhưng ks sợ với giá tiền Thời gian giao hàng rất nhanh.,0
15199,Đóng gói sp chắc chắn lm.,1
15200,Chất lượng ok!,1
15201,Cảm ơn shop đã cho mình trải nghệm vui vẻ.,1
15202,Rất đáng tiền Thời gian giao hàng rất nhanh.,1
15203,Sp như hình.,1
15204,Mình rất hài lòng.,1
15205,vải cũng dc ko đẹp lắm kieu giống hình.,-1
15206,"Áo sơ mi vải hơi mỏng, tạm dc, Đóng gói sản phẩm rất đẹp và chắc chắn.",1
15207,"Đặt sz 38 nhưng trên áo là sz 36, may ko quá chật.",1
15208,Mầu xanh thì rất ok.,1
15209,Lần nào cũng là 5 sao hết.,1
15210,"Sản phẩm tốt, rất đáng tiền !!!",1
15211,"Ổn ạ, mặc dễ chịu.",1
15212,Đẹp mà đế hơn xấu tí mà OK lắm.,0
15213,Hàng rất đẹp....rất vừa và hài lòng....👍👍👍👍.,1
15214,"Mình mua của shop này rất nhiều lần,vì mình cũng bán online nên lấy đồ shop,50% sp tốt 20% tạm đc còn 30% không thể chấp nhận đc,vải áo hàn,áo thun,áo nhật,hoodie vải dày tốt,nhưng mà áo khoác kaki,áo style cổ hàn...bị dính bẩn rất nghiêm trọng luôn giặt không ra đc,lại còn dính mhiều nữa chớ.",-1
15215,Shop giao hàng khá nhanh Đóng gói sản phẩm rất đẹp và chắc chắn.,1
15216,Mua hàng của Shop nhiều lần r.,1
15217,"Sp chất đẹp, y hình, giá cả tốt.",1
15218,Chất lượng sản phẩm tuyệt vời .,1
15219,Cảm thấy hài lòng về chất lượng.,1
15220,Quần co giãn tốt chất thoáng mát.,1
15221,Chân váy đẹp chỉ chủ nch dễ mến.,1
15222,Đat mua mau đen ma lai gửi mau xam.,-1
15223,"Chất vải đẹp, co giãn tốt, mặc vào thoải mái.",1
15224,"Áo đẹp màu đẹp, giao hang nhanh.",1
15225,Đúng là thứ shop âm trì địa ngục ăn ở thất đức..ăn cho cô vô con cháu mày gánh hậy quả.,-1
15226,"giày ổn, có bị 1-2 vết ố nhưng k đág kể, nói chug là hài lòg 90% :>.",1
15227,Vãi đẹp lắm ạ.,1
15228,"Quần mềm thoáng, các bạn ủng hộ shop đi nhé.",1
15229,Chất lượng sản phẩm xấu.,-1
15230,hàng rất đẹp và chắc chắn sẽ ủng hộ nhiều.,1
15231,Thật sự chưa hài lòng lắm về cách pvu.,-1
15232,K gửi đúng size.,-1
15233,Lừa đảo.,-1
15234,Quần đẹp..,1
15235,Chất lượng sản phẩm tuyệt vời hơi bẩn tí.,0
15236,Quá thích luôn.,1
15237,Chất lượng sản phẩm tuyệt vời.,1
15238,à quên.. son như kiểu bị mở ra rồi ý ạ.. nắp son dính son.. hic.. nhưng e dùng nên ksao ạ.,1
15239,Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,1
15240,Size quần nhỏ hơn so với bình thường. mặc dù mình có trừ hao rồi mà vẫn bị bó sát.sp tốt Thời gian giao hàng nhanh Đáng đồng tiền.,0
15241,quần khá là rộng kh được như hình.,-1
15242,Rất đáng tiền...,1
15243,Giá cả hạt zẻ :)).,1
15244,Chưa dùng nhưng vẫn cho shop 5 sao.,1
15245,Vải đẹp lắm nha.,1
15246,Thời gian giao hàg lâu quá lần nào mua cũg vậy.,-1
15247,Quần chất đẹp rất đáng tiền.,1
15248,"Mình đặt xanh đậm, nhận là màu đen.",-1
15249,"Mình thấy sử dụng bình hơi khó nên đã chat với nhân viên, nhân viên của kidsplaza hỗ trợ rất nhiệt tình, thân thiện.",1
15250,Ok.,1
15251,Hỗ trợ nhiệt tình sau bán hàng.,1
15252,Cho shop 5 sao.,1
15253,Hàng y hình và giao hàng rất nhanh.,1
15254,"Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn , sp y hình.",1
15255,Giao thiếu hàng .,-1
15256,Sp ko dep.,-1
15257,Mặc thoải mái.,1
15258,Rẻ quá nên hàng cug tệ wa bạn ah.,-1
15259,"Mac 1 lần rách đáy , rách ống quần 😂😂😂.",-1
15260,Nhưng cứ cho 4 sao đã,1
15261,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền Thời gian giao hàng rất nhanh.,1
15262,"Khá oke, nhưng túi đựng vừa kéo ra thì rách...",-1
15263,Êm mặc như không mặc v đó.,1
15264,- Tay áo hơi ngắn nhưng mặt đẹp lắm.😘.,0
15265,Chất lượng sản phẩm tuyệt vời tuyệt vời tuyệt tuyệt vời.,1
15266,"tạm tạm, cũng đáng tiền.",1
15267,Chất lượng sản phẩm rất kém Mua một lần sợ luôn vải như vải khăn tang mỏng dính.,-1
15268,Cám ơn bn giao đúng mẫu.,1
15269,Mũ ủ tóc đẹp.,1
15270,"Màu vải đẹp, mỏng, thoáng mát, chưa giặt nên ko biết chất lượng keo như thế nào,.",1
15271,Mặc dù khách quen mua hàng gần chục thứ rồi.,0
15272,Vải áo màu trắng nhìn hơi mỏng.,1
15273,"Áo dày, dài, rộng mk m5 mặc thì thành váy.",-1
15274,Sản phảm sứng đáng vs giá tiền.,1
15275,Đẹp lắm Đóng gói sản phẩm rất đẹp và chắc chắn.,1
15276,"Giao hàng nhanh, hàng đúng mẫu đã đặt.",1
15277,Sản phẩm thì quá ok .,1
15278,Tuyệt vời so với giá tiền.,1
15279,Chị chủ dễ thương cực kì luôn.,1
15280,Nhiệt tình.,1
15281,Sp mình nhận có hoạ tiết.,1
15282,Number 1 very good 👍.,1
15283,Đóng gói sản phẩm rất đẹp và chắc chắn.,1
15284,Chất lượng sản phẩm tuyệt vời.,1
15285,Vải hơi mỏng.,0
15286,Nhưng ko sao vẫn xinh.,0
15287,Nhưng lại bị ẩm ạ 😭.,-1
15288,Chất lượng sản phẩm tuyệt vời.,1
15289,"Mình 52kg mặc áo còn thấy dài và rộng thùng thình, trong khi form mẫu mặc rất gọn và áo lửng ko quá dài.",0
15290,Giá cả cũng rất hợp lý.,1
15291,Áo đẹp.,1
15292,"Nhận quần, so sánh với giá mình mua được lúc đang sale, thấy mãn nguyện gì đâu Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Shop phục vụ rất tốt.",1
15293,Chất lượng tốt.đóng gói cẩn thận.giao hàng nhanh.shop phục vụ tận tâm.,1
15294,Đóng gói sản phẩm sơ sài.,-1
15295,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền <3 k uổng gần 1 tháng chờ áo.,0
15296,Thanks shop nha.,0
15297,"Kiểu dáng và màu sắc ok, còn chất liệu pha nilon sẽ hơi nóng.",1
15298,Với bị dính.,0
15299,Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời.,1
15300,Shop phục vụ khá tốt.,1
15301,Áo hơi rộng :))) tuy nhiên với giá tiền thì như thế là ổn.,1
15302,Hixx.,-1
15303,Dặt 2 mà shop ship 1 áo.,-1
15304,Người bán tuyệt vời.,1
15305,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn.,1
15306,Quá ư là đẹp 😍 trên cả tuyệt vời 😍 thời gian giao hàng rất nhanh ❤.,1
15307,Phù hợp giá tiền.,1
15308,Váy mỏng thôi.,-1
15309,Cổ bị lệch và bị giãn 1 chút ở góc.,0
15310,E đc nhận hàng sớm hơn dự kiến nữa ưng lắm nha shop <3.,1
15311,Đầm đẹp.,1
15312,"Chất lượng sản phẩm tạm đc,.",0
15313,"Mình thích cái Card Thank you của shop, chứng tỏ sự quý trọng khách hàng, từ đó mình tin tưởng chất lượng hàng của shop.",1
15314,mong shop có xử lí nhanh nhạy hơn khi khách hàng k hài lòng !,-1
